Name,City,Latitude,Longitude,Diesel price 
TRINITY FUELING STATION,DIMAPUR,25.9093508,93.7290746,88.04
MALHAR PETROLEUM,BEJ,20.513203,74.071007,90.91
GOTNI FUEL CENTRE,PRATAPGARH,25.699746,81.399112,88.35
PREETAM AUTOMOBILES,AMLAI,23.173907,81.594471,93.43
OM SAI FILLING STATION,RASUN CHOPA,22.555781,86.101532,92.79
E.R.K. FUELS (ADHOC),KOTTAPATTI,11.9756435,78.6114999,93.97
ANNAVARAM FILLING STATION,NA,17.272205,82.392906,97.2
ANTHEM FUEL INC,KHEDA,22.73514,72.65028,89.96
SHREE KALICHEAHRO FUELS,MANDY,12.46665,76.67741,90.64
FOOD AND FUEL CORNER,GOLAGHAT,26.513048,93.941483,89.44
ARAVALLI FUEL STATION,SANKRADIH,22.975075,85.858286,92.96
MAHANADI FILLING STATION,KESHARIPALI,21.125396,83.844645,93.72
MAA KALI FILLING STATION,GHENS,21.188881,83.280611,94.12
PRASAD AUTOMOBILES,DEWAKI,23.281124,84.528715,93.53
RUDRA PETROLEUM,BAGDU,21.38107,70.51681,90.93
LODHI PETROLEUM,DONGARGARH,21.189391,80.739685,94.39
DATTAKRUPA PETROLEUM,KHOPODI,18.494799,74.377674,90.57
GAURAV AUTOFUELS,RANCHI,23.3508596,85.1238966,92.81
RAMDHANI FILLING STATION,CHANDAULI,25.426312,83.435367,88.07
SHIVSHAKTI POWER STATION,GHANSHYAMPUR,25.382899,83.195175,87.8
SHREE BALAJI PETROL PUMP,MANDAWAR,23.6985276,76.87139085,92.39
RATAN PETROLEUM,SAMLOD,21.821981,73.086319,90.47
VKG PETROLEUMS,BIJAPUR,16.826571,75.734624,90.83
SRRJ FUELS,BELLARY,15.142671,76.922545,92.32
SLNS FILLING STATION,KUDERU,14.729673,77.426357,97.15
FARIDPUR PETRO MART,FARIDPUR,28.208181,79.545347,87.87
R.L. FUELS,NIGOHI,28.028449,79.795987,87.67
SUNRISE SERVICE STATION,SARPI,23.648593,87.276115,91.97
THAKURRAGHULAXMIDANGIFILLINGSTATION,NIWARI,25.3356016,78.8067868,93.53
HIGHWAY STAR PETROLEUM,BEMETARA,21.61411,81.65831,93.64
DISHANT FUELS,FAIZABAD,26.771474,82.156656,88.27
RAJOURI AUTO FUELS,NAGROTA,33.367413,74.3514884,84.86
INDO FALCON FUEL CENTER,GONDA,27.099199,81.7784,87.86
RASHMI FUEL POINT,BETUL,21.910659,77.911932,92.38
SHRI BALAJI PETROLEUM,HANUMANAGARH JUNCTION,29.618982,74.282878,91.75
SHREE BALAJI FUELS,KORBA,22.353771,82.692492,93.1
DARPAN ENTERPRISES,BELARI,25.966495,86.90116,92.53
URBASHI FILLING STATION,UDYANBANDH,20.788561,82.538654,94.24
VN FUEL STATION,BANGALORE,12.877266,77.518616,90.99
PREMIUM FUELS,HYDERBAD,15.67,79.89,95.84
TIRUPATI BALAJI FILLING STATION,FAIZABAD,26.555021,82.33352,88.46
SHREE SHANKAR PETROLEUM,VIRPARDA,22.90755,70.657426,90.62
SRI DURGA RAMA LAKSHMANA AGENCY,NA,17.490386,82.498153,97.11
B S RAGHUNATH PETROLEUM,CHITRADURGA,14.0573192,76.8101394,92.3
JAI MATA DI PETROLEUMS,MALMALIYA,26.1580098,84.711339,92.31
SHREE BUTBHAVANI PETROLEUM,DHAMDOD,21.506731,73.004259,90.37
RAZAKPUR FILLING STATION,AMROHA,28.9403984,78.4403855,88.05
KATARIYA FUELS,DEOBAND,29.745542,77.656103,88.17
SHIVAM FUELS,DHANBAD,23.81433421,86.72290934,92.88
CHANDRA AUTO FUELS,MAU,25.9094,83.6146,88.54
VINAYAK FILLING STATION,PANNA,28.832845,80.410465,93.47
RAMA KRISHNA FILLING STATION,DASPALLA,20.3081086,84.850678,93.46
DEEPTHI PETROLEUM,TUMKUR,13.474149,77.036031,91.67
SAI ABHAY PETROLEUM,BANGALORE NORTH TALUK,13.087681,77.635008,91.02
INDUSTRIAL OIL & LUBRICANTS CO.,BALASORE,21.279005,86.795248,92.91
BHABANI BHAGABAT FILLING STATION,KUNDRA,18.92379,82.42605,94.28
MAA DURGA FUEL,BIRNI,24.344062,85.948556,93.6
MISHRA FILLING STATION,KANPUR,26.4952869,80.2491396,87.54
KVP BABU FILLING STATION,VELAGAPALLI,16.707131,81.485081,97.88
SAUDAGAR FUEL JUNCTION,KHUSRUPUR,25.474202,85.377051,91.65
GHADC POTAMATI FILLING STATION,POTAMATI,25.937713,90.256799,86.66
BP CHANNARAYAPATNA,CHANNARAYAPATNA,12.9626053,76.3298106,90.85
KUMAR FILLING STATION,SIRONJ,24.119227,77.663514,91.89
LUCIA PETRO POINT,BIJANHAI,23.12,78.506,92.56
SHAHPUR(KODIA) PETROLEUM SERVICES,SEHORE,23.205,77.0851,91.67
DANIYAL FILLING STATION,KASHIPUR,29.1447524,79.0136246,88.31
SHRI UDAYDEV FILLING STATION,KHATIMA,28.8654312,79.9197234,88.29
AYUSH FILLING STATION,BILARI,10,80,88.14
MAA SARASWATI FILLING CENTER,BARABANKI,27.23,81.34,88.34
BP 69,FARIDABAD,28.330729,77.349417,88.32
SHRI SHYAM FILLING CENTER,GONDA,27.0615953,81.8879924,87.86
NAGA FUELS,PULIYARAKONNAM,8.5401243,77.0181101,96.4
MAA VINDHYAWASINI ADHOC,CHURWA,26.493928,81.096954,87.96
BP-BAWAL,REWARI,28.087955,76.587769,87.54
PAWAR PETROLEUM,MAYANI,17.2536,74.2904,91.34
VARDHMAN PETRO DIGOH,FATEHBAD,29.615191,75.671382,88.71
SHIVABASAV PETROLEUMS,GOKAK,16.164825,74.809165,91.52
G.C.PETROLEUMS,NOIDA,28.50453,77.3712,87.93
JANNAT PETROLEUM,UMARIA,23.533241,80.841939,93.3
PRAKASH SERVICE STATION,HOJAI,25.9892474,92.9135804,90.12
SHRI MAHADEV FILLING STATION,BEHAT,30.147639,77.612329,88.73
VIJAYA LAKSHMI OIL TRADERS,GUNTUR,16.10375,80.26323,97.73
N.K JAFFAR HUSSAIN& JAMAL SAHEB FS,NANDYAL,15.5004341,78.4674161,97.64
LION ENTERPRISES,HYDERABAD,17.3768176,78.4955929,95.7
METRO FILLING STATION,REMADULLA VILLAGE,16.324303,78.16601,96.97
SRI KANNIKA PARAMESWARI SERVICE STA,CHENNAI,13.061603,80.141375,92.46
MAURYA FILLING STATION,CHUNAR,25,82,88.04
GOKUL BARRAGE FILLING STATION,MATHURA,27.434739,77.702456,87.2
NATHDAU FILLING STATION,NATHDAU,26.802282,72.524109,90.97
VISHAL PETROLEUM,ALIGARH,27.89081,78.06156,87.83
PURVA PETROLEUM,ANJAR,23.130547,70.0350489,90.18
JAI KISAN PETROLEUM,ASHTI,18.89347,75.2036,91.2
BAGRE PETROL PUMP,HARDA,22.2488,77.2319,92.3
B S V PETRO PRODUCTS,UDDUR,12.278187,76.36653,90.91
BALAJI FILLING STATION,DHARAMPURI,23.0273,77.0183,91.9
DEBENDRA FILLING STATION,KHAIRA,20.335411,82.628858,94.29
SARJEET SINGH JABINDA PETROLEUM,AURANGABAD,19.851149,75.331005,91.7
UDAN FILLING CENTRE,DATIA,25.6535188,78.4512056,92.6
JANKI FUELS,KHARIAR ROAD,20.921704,82.558113,94.24
LITIN ENERGY STATION,YINGKIONG,28.639581,95.028242,82.34
BP-GANGAIKONDAN,TIRUNELVLI,8.821545,77.750303,92.76
SRI RAMA FILLING STATION,MADDIRALAPADU,15.585685,80.08016,96.62
KARAN FILLING STATION,TEHSIL NAWALGARH,27.92,75.24,91.3
BABA VISHWANATH AUTO FUELS,VARANASI,25.359838,83.0207832,88.69
ADITYA FUEL CENTER,BIHTA,25.55185,84.861102,91.77
HARDIK FILLING CENTRE,JHUNJHUNU,27.98,75.68,91.75
S R FILLING STATION,GHAZIABAD,28.7017975,77.4107291,87.83
PARASON PETROLEUM,AURANGABAD,19.7973611,75.2901833,91.49
BILOTRAM MADAN GOPAL FILLING CENTRE,JURI,22.618213,86.162728,92.71
BHIKSHU FUELS,KUTMARA,20.202843,82.936206,94.21
SHREE RAM FUEL STATION,MOTI BANUGAR,22.514623,70.243583,90.21
SUMAN SERVICE STATION,DHANBAD,23.825931,86.459464,92.6
MEENAKSHI PETROLEUM,NAGPUR,21.354864,78.992738,90.79
SHRI BANKEY BIHARI LAL PETROLEUM,MEHMUDABAD,27.2781,81.1825,88.99
SHIVAM PETROLEUM,ARAVALLI,23.171093,73.308597,90.92
NANJUNDESWARA DUBARE FUEL POINT,NANJARAYPATTNA,12.375303,75.89641,91.69
SRINIVASA FILLING STATION,INDRAVELLI,19.5266915,78.7702895,97.18
SUNKAMMA AND MAREPPA FUELS,ASPARI,15.4756708,77.3884251,96.95
SVR FILLING STATION,ADILABAD,19.685198,78.5438,97.13
ANNA MAHADIK PETROLEUM,PUNE,18.4874,74.1334,90.24
HARI OMM FILLING STATION,LAHUNIPADA,21.873522,84.9949279,93.91
SHIVPADMA PETROLEUM,KOPARGAON,19.900225,74.372132,90.94
BP WALUJ,AURANGABAD,19.78101,75.199325,91.47
SHRI BANKEY BIHARI FUEL POINT,NEAR RAYA,27.506229,77.880229,87.4
SAANVI FILLING STATION,PILER,13.6641035,78.9509766,98.17
CHATURBHUJ FUELS,THATHARI,21.937292,82.831016,93.9
SAKSHAM URJA KENDRA,BAKIHRA,26.916518,83.092351,88.21
DOOARS FILLING STATION,UTTAR BHATIBARI,26.447647,89.618757,93.25
UMA PETROLEUM,NIKODA,23.512503,73.042268,90.79
AMARESHWAR PETROLEUM,BIJAPUR,16.833239,75.728263,90.83
MAHALAKSHMI FILLING STATION,AMUDALAVALASA,18.22399,83.53583,97.26
RAMDEV PETROLEUM,KADI,23.317,72.324,90.74
JAY BHADRA PETROLEUM,ERANDOL,20.908926,75.367179,90.9
S D ASORIYA REWSA,AMRAVATI,20.979273,77.722664,91.52
OSMANABAD POLICE PETROL PUMP,OSMANABAD,18.200121,76.043057,91.33
VP FUEL PARK,BANGALORE,12.9380256,77.6998951,90.99
VINAYAKA QUALITY FUELS,NARKETPALLY,17.2084166,79.2029751,95.56
LAKSHMI VENKATESHWARA FUELS,"TARABANAHALLI,BANGALORE",13.1097642,77.48279,90.99
CHAHI PETROLEUM,DABHOI,22.121434,73.407056,90.07
SLS FUEL STATION,BANGALORE,13.083902,77.392715,91.08
SAI SHILP,AKOLA,20.6885233,77.0210997,90.69
ALB FUEL CENTRE,TAHSIL - LATHIKATA,22.0948502,84.8289179,93.88
MANTI DEVI FUEL CENTER,BARKICHANPI,23.5635332,84.737467,93.62
SREE DURGA BHARAT PETROLEUM,LINGAM DINNE,15.6810888,77.7412739,97.3
SRI VENKATESHWARA FILLING STATION,BALMOOR,16.34641,78.567474,96.98
KAMALA FILLING STATION,BERHAMPUR,19.301116,84.782077,94.13
KARTAVYA AUTOMOBILES,PRATAPGARH,25.957642,82.013556,88.3
PRATYUSH FILLING STATION,BHADOHI,25.376512,82.543802,88.42
TAPTI PETROLEUM,BIRUL BAZAR,21.734552,78.156908,92.77
SRI SAI BALAJI FILLING STATION,KURMED,16.8876187,78.7552964,96
SREE RK SERVICE STATION,BANGALORE,12.993586,77.8035286,90.57
TRIBAL DEVELOPMENT CO-OP CORPN 0F,RAIKIA,20.059412,84.234731,94.29
SHRI BAKEY BIHARI FILLING STATION,FARRUKHABAD,27.284872,79.302994,88.61
SHIMLA PETROLEUM,ROORKEE,29.8749955,77.8979745,87.49
SHRI UTTAM FILLING STATION,BANDA,25.478387,80.309195,88.75
SAINIK FILLING STATION,PILIBHIT,28.18111,79.765137,88.25
GALAXY  FILLING STATION,BHATRA,23.822377,87.96533,92.72
AMBA PETROLEUM,ANAND,22.5646453,72.917832,90
GURU KRUPA PETROLEUM,KAPADWANJ,22.9824,73.02328,90.43
GURU KRIPA FILLING STATION,SHAHJAHANPUR,27.821654,79.3578613,88.63
ATHARV PETROLEUMS,HUBLI,15.349122,75.109461,90.81
RANI SERVICE STATION,ROWTA,26.7311152,92.1734845,89.98
RADHA KRISHNA FILLING STATION,JHANSI,25.480949,79.151874,88.11
CHOICE FILLING STATION,SHAHJAHANPUR,27.9673121,79.7188343,87.63
BALAJI HIGHWAY PETROLEUM,BIJAPUR,17.326303,75.835064,91.29
ADVIK PETROLEUM,PATTANKUDI VILLAGE,16.4020753,74.43023,91.55
SHRI BASAVA FILLING STATION,CHITGUPPA,17.702026,77.220009,91.36
GUTTANNAVAR PETROLEUMS,JANGAWAD,16.047962,75.42712,91.75
KHADER LINGA FILLING STATION,KOWTHALAM,15.7493188,77.1255055,97.3
SHREE SERVICE STATION,BALODA,22.161929,82.4928715,93.55
SRI MARULASIDDESHWARA FUEL STATION,SRIRAMNAGARA,14.4778741,76.0127433,92.25
AB FUELS,RAIPUR,21.267454,81.670197,93.41
PARTH FILLING STATION,BILASPUR,31.324644,76.833573,86.56
AR FILLING STATION,HARIDWAR,29.944715,78.057062,87.68
ATTAR PETROLEUM,HUKKERI,16.2306817,74.6056199,91.33
GIRIJA FUELS,KUNDAPURA,13.582,74.826,90.76
R K FILLING STATION,BERHAMPUR,19.335948,84.758526,94
MY NATION FILLING STATION,SANGAREDDY,17.630724,78.087786,96.09
SARTI PETROLEUM,RAIGARH,21.9242,83.355,94.38
R .C. VINTAGE,GURUGRAM,28.34,76.94,87.9
LODHI PETROLEUM,BALAGHAT,21.774548,80.064037,93.42
CITY FUELS,DHANBAD,23.832887,86.509102,92.79
CHAITANYA PETROLEUM,ASHTI,18.8044,75.168,91.04
ITC LIMITED CHANDAULI,MUHABBATPUR,25.2633845,83.201086,87.78
SHREE RADHA KRISHNA FUELS,BARGAWAN,24.199012,82.450976,92.16
D.K. TRADERS,FAIZPUR,21.1643822,75.8666079,92.02
SHAURYA PETROLEUM,MANEJ,22.4581936,72.706807,90.08
AMRUTHASHREE ENTERPRISES,KODIMBALA,12.7324344,75.4698656,90.87
HARIKRUPA PETROLEUM,ATKOT,21.989317,71.169428,90.35
GOMTI GANGA FILLING STATION,BARUASAGAR,25.384695,78.748061,87.6
BAVAANI FILLING STATION,NIZAMABAD,18.773546,77.911766,97.12
ANNAPURNA SERVICE STATION,JANGIPARA,22.753524,88.009933,92.46
GEETAI PETROLEUM,VILLAGE DURTOLI KUDALI ROAD,18.410094,73.288956,91.16
SHIV SHYAM SERVICES,GOLA GOKARANNATH,28.0871114,80.5067296,88.21
SAI FILLING STATION,CHANDSEN,26.3192,75.4362,90.4
MEHTA PETROCARE,VADODARA,22.3022636,73.2385141,89.88
SRI KARTHIKEYA FILLING STATION,NARASARAOPET,16.226201,79.972714,97.44
VERMA FILLING STATION,LAKHIMPUR,28.141154,81.0260743,88.8
HONEST FILLING STATION,NIZAMABAD,18.762526,77.924828,97.12
TUMBAJOTE FUEL CENTRE,SILIGURI,26.7131,88.3955,91.79
SHRI RAM FUELS,DHANBAD,23.79623195,86.43951134,92.6
KAMAL FILLING STATION,GHANIWAL,30.4880249,76.1218479,87.61
DEV PREMIL FUEL STATION,RAMGARH,23.500153,85.653268,92.79
HIGHWAY FILLING STATION,NIMIAGHAT,23.946253,86.092129,92.95
CAR CARE CENTRE,KANCHIPURAM,12.8910188,79.5918385,93.09
SHAKAMBARI FUELS,RANCHI,23.3902818,85.3142124,92.65
JAI SHANKAR FUEL,CHATRA,24.2107257,84.9266296,94.07
A C SHAHDEO AND SONS,HENDLASO,23.507563,84.7147715,93.28
QURAISH FUEL CENTRE,WAINA,23.4706937,84.6796644,93.24
SHREEJEE KRUPA PETROLEUM,MEHEMDABAD,22.77544,72.81346,90.11
SHRI AMBE PETROLEUM,VADODARA,22.372287,73.172508,89.8
N H FUEL STATION,TUMKUR,14.078963,77.29466,92.21
B. K. FUELS,MALDA,25.183218,87.932999,92.08
SK PETROLEUM,TASAWADE,17.388476,74.106845,91.31
SALUJA FUELS,BURANPUR,21.31699944,76.21630096,93.43
SRI VENKATESWARA FILLING STATION,PEDA KODAMAGUNDLA,16.489462,79.710339,97.98
SRI KRISHNA FUEL STATION,PATNAM VILLAGE,13.2622541,79.0593499,98.19
BODIVALA PETROLEUM,DABHOI,22.089966,73.449603,90.15
VIJAY SHANKAR FILLING STATION,MARIAHU,25.4915367,82.7097067,88.76
ANDHERI FILLING STATION,SANGRUR,30.265886,75.81575,87.21
GD PETRO,ROHTAK,28.899485,76.555867,88.26
GUPTA FUELS,BANDHA BAZAR,20.833851,80.743843,94.41
NARMADA ENERGIES,CHHUIKHADAN,21.611362,81.063643,94.26
MAA PETROLEUM,KAPADWANJ,23.03174,73.05221,90.52
SHRI MAHADEV  ENTERPRISES,UNA,34.4115,76.287,85.59
IRA FILLING STATION,HYDERABAD,17.56,78.38,95.83
KALKA FUEL STATION,CHENNAI,13.13569,80.260157,92.4
JAY PETROLEUM,VASAI,23.517684,72.559058,90.47
JB PETROLEUM,ALWANDI,15.226419,75.959568,91.91
MAA JOGESWARI FILLING STATION,JAJPUR,20.92566457,86.13761407,93.27
KASHMIR FILLING STATION,HAZRATBAL,34,74,86.78
SURAKSHA POLICE PETROL PUMP,MAJALGAON,18.98995,76.248757,92.09
BP TAGORE NAGAR,KOTA,25.1295,75.804365,89.81
SIANG ENERGY,PASIGHAT,28.1127757,95.2711761,82.28
JAI BHOLE FUELS,RAIPUR,21.2265,81.613282,93.41
SMR THE BEST,CHANDRAGIRI,13.5791449,79.3056729,97.75
PARAM PETROLEUMS,VAIJAPUR,19.913025,74.731944,90.87
DURGA FILLING STATION,SORO,21.278434,86.702413,92.91
JOY EMON FILLING STATION,NORTH LAKHIMPUR,27.3311053,94.1639655,91.24
BHAGWATI PETROLEUM,JALANDHAR,31.337751,75.630998,87.41
DHARNIDHAR KISAN SEVA KENDRA,"RANESARI, TALUKA THARAD",24.589322,71.588093,91.29
AYUSHMAN PETROLEUM,GAROTH,24.290122,75.6403059,93.33
BP GNA ZITA 2,GREATER NOIDA,28.507,77.533,88.01
KHAIRWAL PETRO- GAS,HINDAUN CITY,26.780624,77.023895,90.48
SHRI JAGADAMBA FILLING STATION,MAQDOOMPALLE,17.4589773,78.864646,95.36
NORTH STAR FUELS,DEHRADUN,30.2879621,78.0323022,88.4
BHARGOV OIL,BARPATHAR,26.243242,93.876434,89.81
GHOSH AUTO FUEL,MANKAR,23.445247,87.551016,91.98
MAA FILLING STATION,BALASORE,21.503613,86.935834,92.71
SHREENATH JI PETROLEUM,SHAJAPUR,23.4163,76.3695,92.68
BP CHINTHAPALLI,CHINTHAPALLI,16.822599,78.82092,96.12
KHOKHAR FILLING STATION,BHERUNDA,26.661,74.417,90.31
BP KONDAMALLEPALLY,KONDA MALLEPALLI,16.7313163,78.9880766,96.11
SINGHAL PETROLEUM,AMBIKAPUR,23.075,83.2098,94.54
PARAMSUKH DAS FILLING STATION,WAIDHAN,24.07945,82.65656,92.05
AMRUTDHARA FILLING STATION,DEWAS,22.9739,76.163354,91.93
SRI LAKSHMI NARASIMHA SWAMY FS,BETHAVOLU,16.970834,79.842315,95.28
EISHATVINI MAHAVEER FILLING STATION,GANORA,23.7639,74.2528,91.22
KAILASH & SONS,AMNOUR,25.9611942,84.9251549,92
LAXMI SERVICE STATION,LAISHRAM LEIKEI,24.8232334,93.9713615,85.21
LANGOL ENERGY STATION,91 MEITEILANGOL,24.8343429,93.9134483,85.21
JK REFILL STATION,KHUMJI,24.861485,93.609187,85.21
JAGAMAYA ENERGY STATION,GOSSAIGAON,26.45,89.999,89.96
SHREE SIDDHIVINAYAK PETROLEUM,JAWASYA,23.293641,75.950647,92.42
BALAJI PETROL PUMP,KATANGI,23.418033,79.79448,92.13
SAINIK FILLING STATION,KANPUR,26.4887218,80.2489273,87.54
SHREE GANESH PETROLEUM,SURAT,21.14,72.75,90.04
ROYAL TRAVELS,HATUNIA,22.917302,75.918144,91.81
JAYALAKSHMI FILLING STATION,PALASA,18.725833,84.389311,98.01
NAM ENERGY CENTRE,RATNESHWARPUR,22.0567293,88.3037013,92.21
ANUVAVI MURUGAN FUELS,COIMBATORE,11.426,76.5158,93
SRI RAJARAJESWARI FILLING STATION,SADASHIVPET,17.581713,77.927871,96.23
HATUGAON SERVICE STATION,HATUGAON,25.9728933,90.3873114,86.4
SHREEM PETROLEUM,AARI,22.764766,77.876609,91.87
MATRASHAKTI FILLING STATION,JABALPUR,23.225346,79.894761,91.86
JAYAM FILLING STATION,VEENAVANKA,18.417009,79.343924,95.73
BANASHANKARI PETROLEUMS,BIJAPUR,16.83927,75.5167,90.9
SRI LAKSHMI FILLING STATION,KOLAR,13.161146,78.137614,90.97
JAI BHARAT ENERGY STATION,DEWAS,22.95387,76.094477,91.86
GURU RAVIDAS FILLING STATION,AZAMGARH,25.976,83.25,88.82
DWARKESH PETROLEUM,DHARAMPUR,20.553868,73.195986,90.96
SAI FILLING STATION,JAIPUR,26.789643,75.718089,89.92
CHANDRAMOTI PETROLEUM,BALOL,23.518083,72.245755,90.38
GOYAL FUELS,KANCHANPUR,22.3940011,82.0685406,93.66
SRO PETRO,ROHTAK,28.890226,76.625488,88.16
KHANDPIPRA FUEL SERVICES,RUDAULI,26.8375222,81.7651878,88.61
SHRI HARI RAMAKANT FUEL CENTRE,SINGHESHWAR,25.99275,86.788667,92.43
JANANI FUELS,BRAHMAVARA,13.502,74.767,90.7
PUSTHI NARAYANA SWAMY PETROL BUNK,KOLAR,13.133145,78.147066,90.94
RAVI FUEL FILLING STATION,NARSIPATNAM,17.655971,82.610861,96.81
PARVATHICHANDRA FILLING STATION,VELJAL,16.823502,78.364145,96.29
HADI FILLING STATION,TANDUR,17.281154,77.611823,96.78
TULJA BHAVANI SERVICE STATION,HYDERABAD,17.397397,78.301226,96.09
R.K FILLING STATION,AMROHA,28.89307,78.472328,88.31
OM & SONS PETROLEUM,SIRONJ,24.114986,77.69757,91.89
RIDHI SIDHI FUEL STATION,SRI GANGANAGAR,29.886931,73.893037,91.75
JAISWAL PETROLEUM,BARABANKI,27.2521,81.1113,88.27
MADECKAL FUELS,ERNAKULAM,9.997312,76.429011,94.51
JAI JAGDAMBE FILLING STATION,SIDHI,24.2775,81.7689,92.92
AUM SHIV FILLING STATION,GUNDALA,21.9593505,70.749613,90.41
SHRI SHAMBHU PETROLEUM,"TEMBHURNI, SOLAPUR",18.0173126,75.2186415,91.16
MATANGESHWAR FILLING STATION,KHAJURAHO,24.810645,79.912954,93.42
R.C. SIGNATURE,GURUGRAM,28.32,76.54,87.9
LAVANYA FUEL STATION,HISWAL,20.287107,74.559866,90.53
KAVERI PETROLEUM,PACHHAPUR,16.097409,74.692581,91.19
SURAJ PETROLEUM,LIMBASI,22.60504,72.6201,90.11
GEETA FILLING STATION,LUCKNOW,26.738715,81.069755,87.68
SHRI SAIRAJ PETROLEUM,MUDKHED,19.135979,77.509581,92.02
PRASHANT PETROLEUM,KOLHAPUR,16.697486,74.234721,91.06
SHREE JEE FUELS,PILKHUA,28.7073,77.6489,87.7
HANSRAJ CHOPDA & CO,SAMBALPUR,20.305657,81.0251,94.85
K. SRINIVASA RAO,KONDAPALLI,16.6316353,80.55536806,96.88
SHIVSHAKTI PETROLEUM,KHUNDH,20.775803,73.0762384,90.63
A N PETROLEUM,DHOLKA,22.712225,72.398682,90.25
OM SRI NAGA SAI ENTERPRISES,C BELEGAL,15.8201951,77.6722239,97.51
SAMI VENKATACHALAM CHETTY AND CO,CHENNAI,13.088545,80.16968,92.4
YAAMI PETROLEUM,PATAN,23.833793,72.121863,90.22
SHRI SHRADDHANANDA PETROLEUM,KUSHTAGI,15.972283,75.977402,92.09
VIJAY PETROLEUM,VYARA,21.109304,73.400902,90.65
SHREE SHIV SHAKTI PETROLYM,GADAT,20.9845825,73.3573289,90.64
NANDINIRAJPETROLEUM,KAIMUR,25.137242,83.797858,93.13
PRASHANT PETROLEUM,"FUNGA, KOTMA",23,73,93.53
JABRESHWAR PETROLEUM,ANAND,22.3631,72.57908,90.46
SRI UMA MAHESHWARA FUEL STATION,GAJWEL,17.802235,78.753462,95.92
CHOUDHA HIGHWAY FUELS,BAIKUNTHPUR,23.2631,82.4211,94.44
KATRAJ FUELS,AMBIKAPUR,23.181039,83.2131,94.54
KALYANI PETROLEUM N FUELS,NAVAPUR,21.168561,73.833815,91.75
MARUTI PETROLEUM SERVICES,MAHAKURLA,19.95334,79.196084,90.67
SREE CHENNAKESHAVA FUEL STATION,DHARMAVARAM,14.413011,77.717382,97.82
SRI BASAVA SAI FILLING STATION,KANEKAL,14.808578,77.071721,97.47
MAA BIJASANI PETROLEUM,DHULE,21.35543,74.88767,91.15
SARATHI PETROLEUM,BORKUND,20.725161,74.829403,90.46
SHRI OM FILLING STATION,BARABANKI,26.7438,81.3867,88.35
MOHSINA FILLING STATION,BARABANKI,26.8543103,81.4105555,88.33
SAI SHREE FILLING STATION,SENDHWA,21.7224527,75.1190306,93.39
SHRI PAVANAPUTHRA FILLING STATION,SIRCILLA,18.364396,78.913678,96.23
RAJYALAKSHMI GAS AND FUEL POINT,GAJWEL,17.812906,78.691383,95.85
OJUS FUELS,UZHAMALAKKAL,8.595946,77.031148,96.3
PRAKHAR PETROLEUM,AMLA,21.923814,78.146695,92.68
A.S JAMWAL FUELS,TIKRI,32.9495892,74.9649836,83.6
BALAJI FILLING STATION ADHOC,LATHI DHANAURA,29.96363,77.046336,87.81
RUDRA PETROLEUM,VARANA,23.7120628,71.7221832,90.74
PMS FUEL'S,VELLORE,12.565831,78.470218,94.38
SPJ FILLING STATION,KATNI,23.8211913,80.4118722,93.01
NAGNESHWARI PETROLEUM,DEODAR,24.187347,71.823322,90.8
TRIMURTI FILLING STATION,UJJAIN,23.049684,75.826824,91.92
SRS PETROLEUM,PAVGADA,14.09141,77.2832,92.21
SANDHYA FUELS,CHERUKOLE,9.350617,76.7669654,95.48
AVIRAJ FILLING STATION,LUDHIANA,30.8526097,75.8483668,87.79
SHREE SEVA PETROLEUM,SOUTH SOLAPUR,17.623847,76.02727,90.73
SHREE SHIV PETROLEUM,SAHAJPURA,22.923561,79.331447,92.05
RANJEETH FILLING STATION,ADILABAD,19.343979,78.358818,97.13
MAHAVEER FILLING STATION,NIRMAL,18.985086,77.923378,97.13
RAMA FILLING CENTRE,BARABANKI,27.0056216,81.3752034,88.27
VIJAY FUEL CENTRE,BAHRAICH,27.366972,81.723701,88.18
SITARAM FUELS,RAJKOT,22.2332241,70.7684898,89.99
SHREE GANESHAY PETROLEUM,KHAMBHAT,22.37574,72.74104,90.12
SRI SAI VENKATESHWARA F/S,KAPPUGAL,15.199611,76.978935,92.22
S R S FUEL STATION,"CHIKKAMAGARAVALLI VILLAGE, ALDUR HO",13.252058,75.661347,92.14
SRI SAI SERVICE STATION,KRISHNAPURA VILLAGE,12.394844,76.406274,90.73
SRI MAGALAKSHMI FUELS,SANTHEKADUR,13.91236,75.58288,92.23
SRI LAKSHMI VENKATESWARA FS,PORUMAMILLA,15.0329144,78.9905294,97.15
SHRI SIDDHIVINAYAK PETROLEUM,AURAD SHAHAJANI,18.046,76.932,92
PARAS FUELS,SANOSARA,22.491107,70.52317,90.54
MAA MANGALA FILLING STATION,NABARANGAPUR,19.228733,82.518514,94.24
ROSHANI PETROLEUM,SURAT,21.32994,72.95859,90.16
SURYA FILLING STATION,PRATAPGARH,25.838765,81.368094,88.4
SALVI PETRO STATION,PUNE,18.53838,73.934552,90.28
GOPAL FUEL CENTRE,DHANBAD,23.721916,86.527756,92.6
SUBHASH SERVICE STATION,RANCHI,23.33202,85.350915,92.65
JAYPEE FILLING STATION,SATNA,24.622302,80.459989,93.48
PATHARE PETROLEUM,KESNAND,18.580294,74.0331,90.41
SHRI SHYAM PETROLEUM,BADE SAJAPALI,21.515847,82.872583,94.72
JSV FILLING STATION,PENCHKILAPADU,15.7542222,77.8946038,97.45
